TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
model.Parser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,316,0.3,3,7,17,328111,1579268853764,0.1891891891891892,11111100000011010000000000011111000000000000000000000000000000000000000000,0.16666666666666666,101100000000000000000000000000000000000000000000111111,1.0,111,0,0,3,2,0.05714285714285714,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111,1.0,11,1.0,1111,1.0,1111,0.16666666666666666,101100000000000000000000000000000000000000000000111111
