TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
view.Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,905,0.3,3,66,269,1024219,1579267308647,0.9256505576208178,11111111111111111101101111111111111111111111111000000111111000111011111111111111111101111111111111111111111111111111111111111000111111111111001111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8492063492063492,111101111111111111111011111111010111010000110101110110011011011011110111111111111111111111111111111111111111011111111111111111,1.0,11111111111111111111111111111111111,0,0,27,4,0.8267477203647416,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000011111111111111111111110111111111011111011111111111111001000000000000001110001111111111101111111111100111111101111111111110011111111111111111111111100000001111111111101111111111111101111111111111111111111111101111111111111,0.35384615384615387,00001001101011001000000000000000110110011011011011001100100100000,1.0,1111111111111111111111,0.7727272727272727,1011110101111111101110,0.8492063492063492,111111111111110111111011111100111110001101100111010011101011100111111111111111111111101111111111111111111111101111111111111111
